É_ÉEÉìÉçÅ[ÉhÇµÇΩéûçèÅF2026/02/18 17:25:54

,ãûìs,ãûìs,ãûìs,ãûìs,ãûìs,ãûìs,ãûìs,ãûìs,ãûìs
1981/3/7,10.7,8,1,-1.5,8,1,5.0,8,1
1981/3/8,13.7,8,1,1.5,8,1,7.2,8,1
1981/3/9,9.9,8,1,5.7,8,1,7.2,8,1
1981/3/10,8.3,8,1,2.0,8,1,4.5,8,1
1981/3/11,10.0,8,1,0.3,8,1,4.3,8,1
1981/3/12,16.4,8,1,-0.5,8,1,8.3,8,1
1981/3/13,14.9,8,1,7.8,8,1,11.4,8,1
1981/3/14,16.7,8,1,11.5,8,1,14.1,8,1
1981/3/15,14.6,8,1,3.2,8,1,10.0,8,1
1981/3/16,9.0,8,1,1.9,8,1,5.1,8,1
1981/3/17,13.9,8,1,1.2,8,1,7.2,8,1
1981/3/18,17.6,8,1,1.8,8,1,9.1,8,1
1981/3/19,19.5,8,1,3.5,8,1,12.4,8,1
1981/3/20,21.0,8,1,10.5,8,1,14.8,8,1
1981/3/21,13.8,8,1,9.9,8,1,11.2,8,1
1981/3/22,18.9,8,1,9.1,8,1,12.8,8,1
1981/3/23,14.6,8,1,4.5,8,1,9.7,8,1
1981/3/24,18.3,8,1,2.1,8,1,11.1,8,1
1981/3/25,16.1,8,1,11.5,8,1,14.4,8,1
1981/3/26,16.3,8,1,5.9,8,1,11.0,8,1
1981/3/27,11.9,8,1,4.0,8,1,6.7,8,1
1981/3/28,12.0,8,1,2.4,8,1,7.2,8,1
1981/3/29,16.1,8,1,3.8,8,1,9.9,8,1
1981/3/30,13.9,8,1,5.3,8,1,9.1,8,1
1981/3/31,8.4,8,1,5.5,8,1,6.9,8,1
1981/4/1,12.3,8,1,5.8,8,1,9.6,8,1
1981/4/2,12.8,8,1,4.2,8,1,9.1,8,1
1981/4/3,15.6,8,1,0.7,8,1,9.1,8,1
1981/4/4,10.7,8,1,7.9,8,1,9.3,8,1
1981/4/5,12.0,8,1,6.9,8,1,10.2,8,1
1981/4/6,16.1,8,1,8.6,8,1,12.2,8,1
1981/4/7,18.9,8,1,4.9,8,1,11.5,8,1
1981/4/8,20.1,8,1,3.9,8,1,12.7,8,1
1981/4/9,17.6,8,1,12.4,8,1,14.8,8,1
1981/4/10,20.2,8,1,12.6,8,1,15.5,8,1
1981/4/11,22.5,8,1,9.7,8,1,15.8,8,1
1981/4/12,23.6,8,1,9.1,8,1,16.1,8,1
1981/4/13,16.6,8,1,9.8,8,1,13.0,8,1
1981/4/14,18.8,8,1,6.1,8,1,11.9,8,1
1981/4/15,19.8,8,1,5.2,8,1,13.0,8,1
1981/4/16,15.5,8,1,9.8,8,1,12.4,8,1
1981/4/17,19.4,8,1,8.7,8,1,12.8,8,1
1981/4/18,19.9,8,1,6.1,8,1,13.4,8,1
1981/4/19,15.0,8,1,11.6,8,1,13.2,8,1
1981/4/20,14.0,8,1,7.3,8,1,10.2,8,1
1981/4/21,17.9,8,1,6.2,8,1,11.6,8,1
1981/4/22,21.6,8,1,4.7,8,1,13.9,8,1
1981/4/23,24.3,8,1,7.5,8,1,16.2,8,1
1981/4/24,24.5,8,1,9.1,8,1,17.2,8,1
1981/4/25,17.8,8,1,8.9,8,1,13.9,8,1
1981/4/26,22.1,8,1,5.6,8,1,13.9,8,1
1981/4/27,25.5,8,1,8.2,8,1,17.7,8,1
1981/4/28,27.6,8,1,10.7,8,1,19.2,8,1
1981/4/29,23.8,8,1,13.5,8,1,17.8,8,1
1981/4/30,23.5,8,1,12.8,8,1,17.2,8,1
1981/5/1,28.6,8,1,9.6,8,1,18.9,8,1
1981/5/2,23.3,8,1,14.3,8,1,19.3,8,1
1981/5/3,21.4,8,1,10.1,8,1,14.9,8,1
1981/5/4,17.8,8,1,8.2,8,1,12.3,8,1
1981/5/5,23.1,8,1,6.6,8,1,15.5,8,1
1981/5/6,17.6,8,1,12.9,8,1,15.2,8,1
1981/5/7,18.2,8,1,14.3,8,1,15.7,8,1
1981/5/8,26.1,8,1,10.9,8,1,18.3,8,1
1981/5/9,29.2,8,1,11.8,8,1,20.3,8,1
1981/5/10,30.0,8,1,17.1,8,1,22.7,8,1
1981/5/11,30.5,8,1,19.6,8,1,24.5,8,1
1981/5/12,22.0,8,1,13.7,8,1,17.5,8,1
1981/5/13,22.9,8,1,9.9,8,1,15.6,8,1
1981/5/14,25.8,8,1,8.6,8,1,17.7,8,1
1981/5/15,23.4,8,1,12.0,8,1,17.9,8,1
1981/5/16,24.2,8,1,12.2,8,1,19.0,8,1
1981/5/17,18.9,8,1,13.8,8,1,15.7,8,1
1981/5/18,18.4,8,1,11.5,8,1,14.5,8,1
1981/5/19,18.0,8,1,9.7,8,1,13.4,8,1
1981/5/20,19.7,8,1,7.8,8,1,13.6,8,1
1981/5/21,24.8,8,1,8.0,8,1,16.6,8,1
1981/5/22,27.2,8,1,11.3,8,1,19.2,8,1
1981/5/23,29.7,8,1,12.6,8,1,21.7,8,1
1981/5/24,20.9,8,1,15.2,8,1,17.0,8,1
1981/5/25,25.2,8,1,14.8,8,1,18.8,8,1
1981/5/26,29.3,8,1,12.5,8,1,21.0,8,1
1981/5/27,30.7,8,1,15.6,8,1,22.6,8,1
1981/5/28,23.5,8,1,16.9,8,1,19.7,8,1
1981/5/29,22.2,8,1,13.8,8,1,17.9,8,1
1981/5/30,19.2,8,1,11.8,8,1,15.2,8,1
1981/5/31,26.0,8,1,9.5,8,1,17.6,8,1
1981/6/1,21.2,8,1,13.0,8,1,16.2,8,1
1981/6/2,20.8,8,1,11.3,8,1,15.5,8,1
1981/6/3,26.0,8,1,8.5,8,1,18.0,8,1
1981/6/4,25.1,8,1,13.1,8,1,18.8,8,1
1981/6/5,27.4,8,1,13.3,8,1,20.0,8,1
1981/6/6,29.5,8,1,14.9,8,1,22.1,8,1
1981/6/7,30.3,8,1,15.9,8,1,23.2,8,1
1981/6/8,31.6,8,1,17.0,8,1,24.2,8,1
1981/6/9,32.2,8,1,19.1,8,1,24.6,8,1
1981/6/10,26.4,8,1,20.8,8,1,22.9,8,1
1981/6/11,26.7,8,1,21.1,8,1,23.4,8,1
1981/6/12,22.5,8,1,19.9,8,1,20.8,8,1
1981/6/13,22.5,8,1,20.3,8,1,21.1,8,1
1981/6/14,22.6,8,1,20.1,8,1,21.3,8,1
1981/6/15,26.9,8,1,19.0,8,1,22.2,8,1
1981/6/16,30.7,8,1,17.4,8,1,23.7,8,1
1981/6/17,31.0,8,1,21.7,8,1,25.6,8,1
1981/6/18,27.1,8,1,20.5,8,1,23.9,8,1
1981/6/19,30.1,8,1,18.4,8,1,23.6,8,1
1981/6/20,23.7,8,1,20.5,8,1,22.0,8,1
1981/6/21,24.9,8,1,21.1,8,1,22.4,8,1
1981/6/22,27.1,8,1,21.0,8,1,24.0,8,1
1981/6/23,26.5,8,1,19.4,8,1,22.9,8,1
1981/6/24,29.4,8,1,17.5,8,1,23.4,8,1
1981/6/25,23.6,8,1,20.5,8,1,21.6,8,1
1981/6/26,25.6,8,1,21.3,8,1,23.8,8,1
1981/6/27,27.7,8,1,22.5,8,1,24.6,8,1
1981/6/28,31.5,8,1,22.6,8,1,25.7,8,1
1981/6/29,30.0,8,1,22.0,8,1,25.4,8,1
1981/6/30,25.8,8,1,20.8,8,1,22.7,8,1
1981/7/1,29.2,8,1,21.8,8,1,24.6,8,1
1981/7/2,29.0,8,1,21.9,8,1,24.9,8,1
1981/7/3,27.2,8,1,22.2,8,1,24.0,8,1
1981/7/4,26.3,8,1,22.0,8,1,24.1,8,1
1981/7/5,27.6,8,1,21.7,8,1,24.4,8,1
1981/7/6,32.2,8,1,23.7,8,1,27.1,8,1
1981/7/7,31.3,8,1,23.4,8,1,26.0,8,1
1981/7/8,31.8,8,1,21.8,8,1,26.7,8,1
1981/7/9,33.3,8,1,23.9,8,1,28.2,8,1
1981/7/10,32.8,8,1,25.2,8,1,28.7,8,1
1981/7/11,32.4,8,1,24.7,8,1,26.9,8,1
1981/7/12,32.0,8,1,24.2,8,1,27.8,8,1
1981/7/13,33.6,8,1,24.9,8,1,28.4,8,1
1981/7/14,31.4,8,1,24.6,8,1,27.6,8,1
1981/7/15,32.2,8,1,24.1,8,1,27.9,8,1
1981/7/16,34.5,8,1,24.5,8,1,28.1,8,1
1981/7/17,34.3,8,1,23.8,8,1,29.1,8,1
1981/7/18,36.2,8,1,24.2,8,1,29.8,8,1
1981/7/19,36.5,8,1,25.3,8,1,28.8,8,1
1981/7/20,33.9,8,1,24.8,8,1,28.6,8,1
1981/7/21,36.3,8,1,25.1,8,1,29.3,8,1
1981/7/22,33.3,8,1,24.4,8,1,28.6,8,1
1981/7/23,33.8,8,1,23.4,8,1,27.6,8,1
1981/7/24,32.5,8,1,20.5,8,1,26.1,8,1
1981/7/25,32.9,8,1,19.9,8,1,26.3,8,1
1981/7/26,34.9,8,1,22.8,8,1,27.8,8,1
1981/7/27,35.5,8,1,22.9,8,1,28.5,8,1
1981/7/28,34.4,8,1,25.4,8,1,29.1,8,1
1981/7/29,33.8,8,1,25.9,8,1,29.0,8,1
1981/7/30,32.4,8,1,24.3,8,1,28.7,8,1
1981/7/31,30.5,8,1,26.3,8,1,28.0,8,1
1981/8/1,34.4,8,1,26.0,8,1,29.3,8,1
1981/8/2,34.8,8,1,24.4,8,1,29.2,8,1
1981/8/3,36.1,8,1,23.5,8,1,29.3,8,1
1981/8/4,30.3,8,1,23.5,8,1,26.1,8,1
1981/8/5,28.5,8,1,20.1,8,1,24.0,8,1
1981/8/6,28.3,8,1,18.7,8,1,22.7,8,1
1981/8/7,30.0,8,1,18.0,8,1,24.2,8,1
1981/8/8,24.5,8,1,22.1,8,1,23.2,8,1
1981/8/9,32.4,8,1,22.3,8,1,26.5,8,1
1981/8/10,34.9,8,1,23.0,8,1,28.4,8,1
1981/8/11,30.8,8,1,25.0,8,1,27.7,8,1
1981/8/12,30.9,8,1,23.4,8,1,26.3,8,1
1981/8/13,32.5,8,1,22.0,8,1,26.5,8,1
1981/8/14,29.5,8,1,23.5,8,1,26.0,8,1
1981/8/15,32.1,8,1,21.5,8,1,26.1,8,1
1981/8/16,34.0,8,1,21.8,8,1,27.3,8,1
1981/8/17,33.9,8,1,22.7,8,1,27.8,8,1
1981/8/18,30.8,8,1,24.1,8,1,27.4,8,1
1981/8/19,32.7,8,1,24.9,8,1,27.6,8,1
1981/8/20,35.0,8,1,23.5,8,1,28.8,8,1
1981/8/21,32.9,8,1,26.6,8,1,28.8,8,1
1981/8/22,32.8,8,1,24.6,8,1,27.5,8,1
1981/8/23,30.5,8,1,20.7,8,1,24.6,8,1
1981/8/24,30.3,8,1,18.5,8,1,24.6,8,1
1981/8/25,32.0,8,1,20.8,8,1,25.7,8,1
1981/8/26,33.8,8,1,25.1,8,1,28.2,8,1
1981/8/27,29.8,8,1,23.5,8,1,26.7,8,1
1981/8/28,25.2,8,1,21.2,8,1,23.1,8,1
1981/8/29,29.6,8,1,22.6,8,1,26.1,8,1
1981/8/30,34.3,8,1,23.5,8,1,28.6,8,1
1981/8/31,34.4,8,1,24.2,8,1,29.1,8,1
1981/9/1,34.8,8,1,23.7,8,1,28.8,8,1
1981/9/2,33.6,8,1,24.5,8,1,28.7,8,1
1981/9/3,31.8,8,1,24.8,8,1,27.9,8,1
1981/9/4,27.8,8,1,20.9,8,1,23.8,8,1
1981/9/5,26.8,8,1,18.8,8,1,22.4,8,1
1981/9/6,28.1,8,1,18.3,8,1,22.6,8,1
1981/9/7,27.7,8,1,17.6,8,1,22.6,8,1
1981/9/8,23.8,8,1,18.3,8,1,20.9,8,1
1981/9/9,24.5,8,1,20.3,8,1,21.9,8,1
1981/9/10,24.2,8,1,18.3,8,1,21.2,8,1
1981/9/11,26.0,8,1,15.7,8,1,21.3,8,1
1981/9/12,22.5,8,1,18.6,8,1,20.4,8,1
1981/9/13,28.1,8,1,18.5,8,1,22.6,8,1
1981/9/14,25.7,8,1,16.8,8,1,20.6,8,1
1981/9/15,24.3,8,1,13.7,8,1,18.6,8,1
1981/9/16,25.6,8,1,12.6,8,1,19.0,8,1
1981/9/17,26.8,8,1,13.5,8,1,20.3,8,1
1981/9/18,27.4,8,1,16.8,8,1,22.3,8,1
1981/9/19,21.5,8,1,17.2,8,1,18.7,8,1
1981/9/20,25.2,8,1,17.4,8,1,20.6,8,1
1981/9/21,28.4,8,1,15.8,8,1,22.1,8,1
1981/9/22,29.9,8,1,17.5,8,1,23.1,8,1
1981/9/23,28.0,8,1,17.9,8,1,22.8,8,1
1981/9/24,28.9,8,1,18.2,8,1,23.8,8,1
1981/9/25,23.6,8,1,20.8,8,1,22.0,8,1
1981/9/26,27.0,8,1,20.3,8,1,22.4,8,1
1981/9/27,25.3,8,1,19.2,8,1,21.5,8,1
1981/9/28,24.6,8,1,13.2,8,1,18.5,8,1
1981/9/29,22.1,8,1,11.4,8,1,16.6,8,1
1981/9/30,24.7,8,1,15.9,8,1,20.8,8,1
1981/10/1,23.2,8,1,17.7,8,1,20.3,8,1
1981/10/2,25.0,8,1,16.6,8,1,20.0,8,1
1981/10/3,22.9,8,1,13.7,8,1,17.4,8,1
1981/10/4,23.4,8,1,12.0,8,1,17.2,8,1
1981/10/5,19.1,8,1,15.9,8,1,17.4,8,1
1981/10/6,24.8,8,1,14.6,8,1,18.5,8,1
1981/10/7,23.4,8,1,16.4,8,1,20.0,8,1
1981/10/8,19.1,8,1,17.6,8,1,18.3,8,1
1981/10/9,21.5,8,1,13.6,8,1,17.6,8,1
1981/10/10,21.3,8,1,10.7,8,1,14.9,8,1
1981/10/11,22.5,8,1,9.2,8,1,15.9,8,1
1981/10/12,23.4,8,1,11.9,8,1,16.1,8,1
1981/10/13,22.7,8,1,10.5,8,1,17.4,8,1
1981/10/14,20.9,8,1,12.1,8,1,16.3,8,1
1981/10/15,20.7,8,1,10.3,8,1,14.3,8,1
1981/10/16,17.3,8,1,8.9,8,1,12.4,8,1
1981/10/17,22.6,8,1,8.5,8,1,15.3,8,1
1981/10/18,22.9,8,1,12.9,8,1,18.8,8,1
1981/10/19,23.0,8,1,13.5,8,1,17.5,8,1
1981/10/20,22.1,8,1,10.5,8,1,16.6,8,1
1981/10/21,18.8,8,1,16.7,8,1,18.1,8,1
1981/10/22,22.3,8,1,16.6,8,1,19.5,8,1
1981/10/23,19.0,8,1,8.5,8,1,13.4,8,1
1981/10/24,16.9,8,1,6.6,8,1,11.4,8,1
1981/10/25,19.2,8,1,7.9,8,1,12.6,8,1
1981/10/26,18.2,8,1,6.4,8,1,11.6,8,1
1981/10/27,19.5,8,1,5.6,8,1,12.2,8,1
1981/10/28,19.3,8,1,9.2,8,1,15.1,8,1
1981/10/29,17.8,8,1,11.5,8,1,14.5,8,1
1981/10/30,19.0,8,1,8.7,8,1,12.6,8,1
1981/10/31,18.9,8,1,7.5,8,1,13.7,8,1
1981/11/1,20.2,8,1,10.1,8,1,14.1,8,1
1981/11/2,20.6,8,1,11.2,8,1,15.3,8,1
1981/11/3,19.8,8,1,11.1,8,1,15.3,8,1
1981/11/4,17.6,8,1,8.9,8,1,13.1,8,1
1981/11/5,15.9,8,1,10.2,8,1,12.4,8,1
1981/11/6,12.9,8,1,8.9,8,1,10.9,8,1
1981/11/7,14.8,8,1,8.0,8,1,11.2,8,1
1981/11/8,10.8,8,1,4.8,8,1,6.9,8,1
1981/11/9,10.6,8,1,4.0,8,1,6.7,8,1
1981/11/10,12.8,8,1,1.5,8,1,6.6,8,1
1981/11/11,15.5,8,1,3.2,8,1,9.0,8,1
1981/11/12,14.2,8,1,3.0,8,1,8.2,8,1
1981/11/13,15.9,8,1,2.9,8,1,8.9,8,1
1981/11/14,16.6,8,1,7.0,8,1,10.3,8,1
1981/11/15,15.9,8,1,4.7,8,1,11.0,8,1
1981/11/16,16.4,8,1,10.7,8,1,12.9,8,1
1981/11/17,13.9,8,1,5.9,8,1,9.2,8,1
1981/11/18,11.9,8,1,2.9,8,1,6.4,8,1
1981/11/19,15.3,8,1,0.7,8,1,7.5,8,1
1981/11/20,15.1,8,1,6.9,8,1,11.1,8,1
1981/11/21,13.6,8,1,6.1,8,1,9.9,8,1
1981/11/22,11.5,8,1,3.9,8,1,7.5,8,1
1981/11/23,8.5,8,1,2.6,8,1,6.4,8,1
1981/11/24,14.9,8,1,6.2,8,1,9.3,8,1
1981/11/25,11.1,8,1,5.9,8,1,8.7,8,1
1981/11/26,11.8,8,1,8.2,8,1,10.3,8,1
1981/11/27,10.7,8,1,8.5,8,1,10.0,8,1
1981/11/28,9.6,8,1,4.7,8,1,6.9,8,1
1981/11/29,9.0,8,1,2.1,8,1,5.3,8,1
1981/11/30,11.7,8,1,0.5,8,1,6.0,8,1
1981/12/1,12.6,8,1,3.5,8,1,7.6,8,1
1981/12/2,4.9,8,1,-0.2,8,1,2.2,8,1
1981/12/3,6.8,8,1,0.5,8,1,2.8,8,1
1981/12/4,10.1,8,1,-0.9,8,1,3.6,8,1
1981/12/5,12.0,8,1,-0.1,8,1,5.8,8,1
1981/12/6,12.5,8,1,1.9,8,1,6.5,8,1
1981/12/7,11.0,8,1,1.3,8,1,5.8,8,1
1981/12/8,9.8,8,1,2.7,8,1,6.6,8,1
1981/12/9,10.8,8,1,5.1,8,1,7.5,8,1
1981/12/10,11.0,8,1,1.6,8,1,6.2,8,1
1981/12/11,13.4,8,1,-0.5,8,1,6.1,8,1
1981/12/12,14.9,8,1,1.8,8,1,8.1,8,1
1981/12/13,8.4,8,1,3.0,8,1,5.5,8,1
1981/12/14,6.4,8,1,1.1,8,1,3.2,8,1
1981/12/15,5.1,8,1,-0.3,8,1,2.5,8,1
1981/12/16,8.6,8,1,1.1,8,1,4.1,8,1
1981/12/17,10.9,8,1,0.8,8,1,5.2,8,1
1981/12/18,11.6,8,1,-0.3,8,1,4.4,8,1
1981/12/19,7.7,8,1,2.5,8,1,5.9,8,1
1981/12/20,8.7,8,1,2.5,8,1,5.7,8,1
1981/12/21,12.4,8,1,3.6,8,1,7.1,8,1
1981/12/22,12.1,8,1,3.1,8,1,7.0,8,1
1981/12/23,14.0,8,1,2.5,8,1,8.0,8,1
1981/12/24,7.8,8,1,4.1,8,1,5.7,8,1
1981/12/25,10.0,8,1,1.9,8,1,5.4,8,1
1981/12/26,12.6,8,1,-0.5,8,1,5.4,8,1
1981/12/27,15.3,8,1,2.2,8,1,8.1,8,1
1981/12/28,16.1,8,1,2.7,8,1,8.4,8,1
1981/12/29,12.3,8,1,5.6,8,1,9.2,8,1
1981/12/30,9.2,8,1,3.6,8,1,6.4,8,1
1981/12/31,8.7,8,1,2.3,8,1,4.7,8,1
1982/1/1,10.6,8,1,2.0,8,1,5.4,8,1
1982/1/2,10.6,8,1,-0.4,8,1,4.4,8,1
1982/1/3,10.7,8,1,-1.1,8,1,4.4,8,1
1982/1/4,14.3,8,1,2.9,8,1,9.2,8,1
1982/1/5,12.0,8,1,4.9,8,1,8.4,8,1
1982/1/6,9.5,8,1,2.0,8,1,5.0,8,1
1982/1/7,5.4,8,1,0.4,8,1,2.2,8,1
1982/1/8,6.5,8,1,-1.6,8,1,1.9,8,1
1982/1/9,8.5,8,1,-1.0,8,1,4.3,8,1
1982/1/10,11.4,8,1,0.2,8,1,4.7,8,1
1982/1/11,12.7,8,1,-0.9,8,1,5.9,8,1
1982/1/12,14.5,8,1,5.7,8,1,8.6,8,1
1982/1/13,8.6,8,1,1.1,8,1,4.3,8,1
1982/1/14,8.6,8,1,0.9,8,1,3.7,8,1
1982/1/15,8.4,8,1,-1.0,8,1,3.5,8,1
1982/1/16,8.4,8,1,-1.2,8,1,2.5,8,1
1982/1/17,4.9,8,1,-1.7,8,1,1.2,8,1
1982/1/18,8.0,8,1,-3.3,8,1,1.9,8,1
1982/1/19,4.8,8,1,-0.5,8,1,1.5,8,1
1982/1/20,6.2,8,1,-1.2,8,1,2.1,8,1
1982/1/21,9.4,8,1,-2.6,8,1,3.2,8,1
1982/1/22,12.2,8,1,1.3,8,1,6.6,8,1
1982/1/23,9.1,8,1,1.8,8,1,5.1,8,1
1982/1/24,7.8,8,1,-0.7,8,1,3.7,8,1
1982/1/25,7.0,8,1,1.7,8,1,4.2,8,1
1982/1/26,9.1,8,1,0.7,8,1,4.4,8,1
1982/1/27,9.4,8,1,0.0,8,1,3.9,8,1
1982/1/28,6.1,8,1,-1.2,8,1,2.0,8,1
1982/1/29,0.9,8,1,-3.5,8,1,-1.9,8,1
1982/1/30,3.9,8,1,-3.7,8,1,-0.1,8,1
1982/1/31,5.9,8,1,-4.5,8,1,1.2,8,1
1982/2/1,6.6,8,1,1.4,8,1,3.6,8,1
1982/2/2,4.3,8,1,-0.9,8,1,1.9,8,1
1982/2/3,8.1,8,1,-1.4,8,1,3.3,8,1
1982/2/4,5.7,8,1,2.6,8,1,3.7,8,1
1982/2/5,6.1,8,1,0.8,8,1,2.7,8,1
1982/2/6,7.7,8,1,-1.5,8,1,2.7,8,1
1982/2/7,3.5,8,1,-1.9,8,1,0.4,8,1
1982/2/8,6.2,8,1,-2.1,8,1,1.7,8,1
1982/2/9,7.9,8,1,-1.9,8,1,2.8,8,1
1982/2/10,6.1,8,1,0.1,8,1,2.9,8,1
1982/2/11,10.0,8,1,-2.6,8,1,3.4,8,1
1982/2/12,11.9,8,1,1.6,8,1,5.3,8,1
1982/2/13,9.3,8,1,-0.7,8,1,3.7,8,1
1982/2/14,6.8,8,1,-0.1,8,1,2.8,8,1
1982/2/15,6.7,8,1,-0.2,8,1,2.7,8,1
1982/2/16,10.8,8,1,-2.5,8,1,4.7,8,1
1982/2/17,6.1,8,1,2.5,8,1,3.9,8,1
1982/2/18,12.9,8,1,2.1,8,1,6.2,8,1
1982/2/19,11.0,8,1,3.4,8,1,8.2,8,1
1982/2/20,14.1,8,1,8.6,8,1,10.5,8,1
1982/2/21,11.0,8,1,4.8,8,1,8.0,8,1
1982/2/22,10.0,8,1,3.5,8,1,6.4,8,1
1982/2/23,12.5,8,1,2.2,8,1,6.4,8,1
1982/2/24,10.3,8,1,3.6,8,1,5.6,8,1
1982/2/25,8.4,8,1,1.5,8,1,4.1,8,1
1982/2/26,6.4,8,1,0.0,8,1,2.3,8,1
1982/2/27,10.4,8,1,-2.7,8,1,4.0,8,1
1982/2/28,12.0,8,1,0.4,8,1,6.5,8,1
1982/3/1,7.9,8,1,4.7,8,1,5.9,8,1
1982/3/2,7.9,8,1,1.0,8,1,3.6,8,1
1982/3/3,8.5,8,1,-0.4,8,1,3.4,8,1
1982/3/4,14.8,8,1,-0.8,8,1,7.9,8,1
1982/3/5,13.1,8,1,7.9,8,1,10.2,8,1
1982/3/6,12.0,8,1,5.1,8,1,8.5,8,1
1982/3/7,8.0,8,1,1.4,8,1,4.1,8,1
1982/3/8,10.6,8,1,-0.6,8,1,4.5,8,1
1982/3/9,13.3,8,1,-0.4,8,1,6.0,8,1
1982/3/10,15.1,8,1,0.7,8,1,7.4,8,1
1982/3/11,17.1,8,1,1.3,8,1,9.4,8,1
1982/3/12,13.5,8,1,3.9,8,1,9.4,8,1
1982/3/13,16.0,8,1,7.5,8,1,10.6,8,1
1982/3/14,17.5,8,1,3.9,8,1,10.8,8,1
1982/3/15,15.2,8,1,10.7,8,1,13.1,8,1
1982/3/16,20.1,8,1,11.0,8,1,14.5,8,1
1982/3/17,16.0,8,1,6.5,8,1,10.7,8,1
1982/3/18,13.1,8,1,4.3,8,1,8.6,8,1
1982/3/19,14.0,8,1,2.4,8,1,8.8,8,1
1982/3/20,11.8,8,1,8.2,8,1,10.5,8,1
1982/3/21,13.1,8,1,6.4,8,1,10.7,8,1
1982/3/22,19.9,8,1,3.1,8,1,10.9,8,1
1982/3/23,23.0,8,1,6.4,8,1,15.0,8,1
1982/3/24,15.4,8,1,3.3,8,1,8.4,8,1
1982/3/25,9.2,8,1,1.3,8,1,4.3,8,1
1982/3/26,9.4,8,1,1.1,8,1,4.4,8,1
1982/3/27,13.2,8,1,-0.2,8,1,5.8,8,1
1982/3/28,15.0,8,1,0.5,8,1,6.8,8,1
1982/3/29,17.8,8,1,0.2,8,1,9.0,8,1
1982/3/30,20.3,8,1,4.0,8,1,13.3,8,1
1982/3/31,15.0,8,1,8.4,8,1,11.1,8,1
1982/4/1,19.6,8,1,4.6,8,1,11.1,8,1
1982/4/2,22.6,8,1,5.2,8,1,14.7,8,1
1982/4/3,15.7,8,1,7.7,8,1,10.8,8,1
1982/4/4,12.1,8,1,4.9,8,1,7.9,8,1
1982/4/5,17.4,8,1,2.8,8,1,9.9,8,1
1982/4/6,17.4,8,1,7.8,8,1,13.2,8,1
1982/4/7,15.3,8,1,11.6,8,1,12.9,8,1
1982/4/8,21.4,8,1,10.9,8,1,14.1,8,1
1982/4/9,14.3,8,1,3.2,8,1,8.6,8,1
1982/4/10,11.7,8,1,3.0,8,1,7.4,8,1
1982/4/11,16.9,8,1,1.7,8,1,8.9,8,1
1982/4/12,20.2,8,1,2.7,8,1,12.6,8,1
1982/4/13,20.6,8,1,9.2,8,1,14.5,8,1
1982/4/14,15.0,8,1,12.1,8,1,13.8,8,1
1982/4/15,16.6,8,1,11.1,8,1,13.8,8,1
1982/4/16,21.0,8,1,7.2,8,1,12.2,8,1
1982/4/17,16.8,8,1,4.8,8,1,10.4,8,1
1982/4/18,16.3,8,1,4.9,8,1,10.2,8,1
1982/4/19,20.2,8,1,3.8,8,1,12.1,8,1
1982/4/20,22.0,8,1,5.5,8,1,14.7,8,1
1982/4/21,14.3,8,1,8.8,8,1,11.2,8,1
1982/4/22,19.4,8,1,7.3,8,1,12.5,8,1
1982/4/23,22.7,8,1,4.8,8,1,14.2,8,1
1982/4/24,23.8,8,1,8.8,8,1,16.8,8,1
1982/4/25,26.7,8,1,10.6,8,1,18.4,8,1
1982/4/26,25.1,8,1,12.6,8,1,18.8,8,1
1982/4/27,25.0,8,1,15.8,8,1,19.6,8,1
1982/4/28,22.3,8,1,15.4,8,1,18.4,8,1
1982/4/29,23.1,8,1,16.0,8,1,19.2,8,1
1982/4/30,24.0,8,1,15.2,8,1,19.1,8,1
1982/5/1,21.9,8,1,17.3,8,1,18.9,8,1
1982/5/2,22.1,8,1,17.4,8,1,19.7,8,1
1982/5/3,23.7,8,1,18.3,8,1,19.8,8,1
1982/5/4,23.2,8,1,12.9,8,1,18.3,8,1
1982/5/5,25.6,8,1,10.4,8,1,18.3,8,1
1982/5/6,21.8,8,1,13.3,8,1,17.5,8,1
1982/5/7,26.0,8,1,14.8,8,1,19.5,8,1
1982/5/8,28.7,8,1,11.4,8,1,20.1,8,1
1982/5/9,28.1,8,1,12.9,8,1,21.1,8,1
1982/5/10,28.3,8,1,16.3,8,1,22.6,8,1
1982/5/11,32.6,8,1,17.0,8,1,24.5,8,1
1982/5/12,30.0,8,1,19.2,8,1,24.6,8,1
1982/5/13,30.5,8,1,19.3,8,1,24.6,8,1
1982/5/14,24.5,8,1,11.3,8,1,15.6,8,1
1982/5/15,22.4,8,1,8.6,8,1,16.1,8,1
1982/5/16,24.1,8,1,11.3,8,1,17.9,8,1
1982/5/17,26.7,8,1,13.0,8,1,19.7,8,1
1982/5/18,26.6,8,1,14.8,8,1,20.7,8,1
1982/5/19,29.2,8,1,15.0,8,1,21.9,8,1
1982/5/20,23.7,8,1,12.9,8,1,18.9,8,1
1982/5/21,16.0,8,1,12.1,8,1,13.4,8,1
1982/5/22,21.5,8,1,11.3,8,1,15.0,8,1
1982/5/23,26.5,8,1,8.7,8,1,17.8,8,1
1982/5/24,27.4,8,1,11.7,8,1,20.4,8,1
1982/5/25,27.3,8,1,14.9,8,1,21.4,8,1
1982/5/26,28.7,8,1,17.1,8,1,22.1,8,1
